Var1,Var2
90.4481944900072,180.03003409911
90,180
90,180
89.5997841461187,179.990300381792
89.2094920827244,179.961419553443
88.8292852144338,179.913684376404
88.4593150697333,179.847421554488
88.0997224079619,179.762957707483
87.750636424851,179.660619416413
87.4121740575469,179.540733243645
87.0844393890653,179.40362573097
86.7675231511862,179.24962337872
86.4615023239189,179.079052608863
86.1664398288505,178.892239714921
85.8823843129538,178.689510801409
85.609370018783,178.471191715367
85.3474167364179,178.237607972373
85.0965298320541,177.989084679308
84.8567003477602,177.725946455916
84.6279051666386,177.44851735709
84.410107237435,177.15712079758
84.2032558525341,176.852079480702
84.0072869732454,176.533715332402
83.8221235963306,176.202349441904
83.6476761558291,175.858302009977
83.4838429544041,175.50189230572
83.330510618645,175.13343863261
83.1875545730211,174.753258304412
