Var1,Var2
55.8273910055905,57.9531868833812
55.9768180879009,57.8211849485041
56.1189582468469,57.6712057654379
56.2540823589595,57.5037564384409
56.3824643112621,57.3193545877188
56.504380409804,57.118526843841
56.6201087981964,56.9018073760363
56.7299288901703,56.6697364639864
56.8341208196856,56.4228591215598
56.9329649116237,56.1617237797178
57.0267411755939,55.8868810346102
57.1157288248924,55.5988824656849
57.2002058221801,55.2982795274845
57.2804484529956,54.9856225177107
57.3567309277997,54.6614596231179
57.4293250128669,54.3263360438629
57.4984996899858,53.98079319609
57.564520844629,53.6253679917854
57.627650981979,53.2605921942739
57.6881489699693,52.8869918471798
57.7462698083081,52.5050867741993
57.8022644222957,52.1153901466603
57.8563794801279,51.7184081155457
57.9088572322832,51.3146395044345
57.9599353715355,50.9045755596695
58.0098469120963,50.4886997539658
58.0588200863759,50.0674876396411
58.1070782578643,49.6414067476629
58.1548398486542,49.2109165287562
58.2023182801664,48.7764683329073
58.2497219256929,48.338505423706
58.2972540734276,47.897463024111
58.3451128987288,47.4537683903728
58.3934914444265,47.0078409110115
58.4425776080696,46.560092227926
58.4925541350876,46.110926376884
58.543598616925,45.660739944827
58.5958834932885,45.2099222416006
58.6495760577342,44.7588554839035
58.7048384659,44.3079149894155
58.7618277457741,43.857469379239
58.8206958094655,43.4078807869462
58.881589466023,42.9595050726794
58.9446504349224,42.5126920409004
59.0100153599133,42.0677856605218
59.0778158229881,41.6251242862826
59.1481783583004,41.1850408803584
59.2212244659255,40.747863233304
59.2970706254169,40.3139141835385
59.3758283091684,39.8835118346802
59.4576039956524,39.4569697701325
59.5424991826518,39.0345972644047
59.6306104006586,38.6166994907362
59.7220292266563,38.2035777246612
59.8168422985505,37.7955295432232
59.9151313305543,37.3928490196105
60.0169731298746,36.9958269130433
60.1224396150834,36.6047508537989
60.2315978365935,36.2199055233113
60.3445099996897,35.8415728293348
60.4612334905957,35.4700320761995
60.5818209060859,35.1055601302388
60.7063200871714,34.7484315805031
60.8347741574166,34.39891889492
60.9672215664533,34.0572925720957
61.1036961392803,33.7238212889911
61.2442271319455,33.3987720447466
61.3888392942153,33.0824103009595
61.5375529398414,32.775000118761
61.690384025037,32.4768042930707
61.8473442357708,32.1880844844473
62.0084410844801,31.909101348988
62.1736780167978,31.640114666767
62.343054528869,31.3813834693447
62.5165662958197,31.1331661669118
62.694205311916,30.8957206756803
62.8759600429283,30.6693045461674
63.0618155911851,30.4541750930658
63.2517538737708,30.250589527434
63.4457538142848,30.0588050919884
63.6437915485425,29.8790792003244
63.8458406445567,29.7116695809432
64.0518723370989,29.5568344270117
64.2618557770904,29.4148325528384
64.4757582960341,29.2859235581006
64.6935456856462,29.1703680009226
64.9151824928081,29.0684275809623
65.1406323299082,28.9803653337335
65.369858200607,28.9064458374614
65.6028228410139,28.8469354338439
65.839489076233,28.8021024641756
66.0798201922001,28.7722175223772
66.3237803227113,28.757553726574
66.5713348515238,28.7583870109676
66.8224508293984,28.7749964398674
67.0770974059567,28.8076645458718
67.3352462762331,28.856677694336
67.5968721418265,28.922326476419
67.8619531865948,29.0049061331848
68.1304715668866,29.1047170134299
68.1304715668866,29.1047170134299
68.3570020995,29.1916351367082
68.5859415121777,29.2909809371881
68.8172476627511,29.4027554418173
69.0508819268161,29.5269628651612
69.2868092496895,29.6636106880544
69.5249981981139,29.812709745286
69.7654210118316,29.9742743225238
70.0080536551759,30.1483222627197
70.2528758688593,30.3348750822864
70.4998712221658,30.5339580973789
70.7490271657888,30.74560056067
71.0003350855874,30.9698358090604
71.2537903575668,31.2067014228296
71.5093924044252,31.4562393967945
71.7671447540464,31.7184963241203
72.0270551003553,31.9935235935041
72.2891353669963,32.2813776005419
72.5534017743387,32.5821199741833
72.8198749103608,32.8958178192878
73.0885798060161,33.2225439764115
73.3595460157403,33.5623773000857
73.6328077038212,33.9154029569938
73.9084037374176,34.2817127456138
74.1863777870903,34.6614054390757
74.466778435789,35.0545871531841
74.7496592973308,35.4613717417835
75.0350791455081,35.8818812218981
75.3231020550787,36.316246231364
75.6137975560194,36.7646065219976
75.9072408025715,37.2271114917058
76.2035127587701,37.7039207593639
76.5027004023383,38.1952047867553
76.8048969490423,38.7011455524071
77.1102020998453,39.2219372827693
77.4187223134839,39.7577872468922
77.7305711074087,40.3089166215634
78.0458693904077,40.8755614347987
78.3647458306596,41.4579735966628
78.6873372634658,42.0564220276382
79.0137891434913,42.6711938962192
79.3442560470251,43.302595979097
79.678902230566,43.9509561592877
80.0179022529759,44.6166250798786
80.3614416695458,45.2999779738158
80.709717807625,46.0014166933972
81.0629406350175,46.7213719669938
81.4213337341982,47.4603059151135
81.785135397622,48.2187148634323
82.1545998620654,48.9971324970374
82.1545998620654,48.9971324970374
82.2681802391994,49.6415398347712
82.3815090973787,50.2756602092573
82.494391469358,50.8992387286449
82.6066337259434,51.5120154869387
82.7180435164499,52.1137257044841
82.8284297279405,52.704099900579
82.9376024637658,53.2828641001687
83.0453730419223,53.8497400765472
83.1515540137309,54.4044456319209
83.2559592033156,54.9466949175951
83.3584037683145,55.4761987954094
83.4587042821988,55.9926652418718
83.5566788384992,56.495799796229
83.6521471771389,56.9853060534421
83.7449308329629,57.4608862027345
83.8348533064108,57.9222416120126
83.9217402561295,58.369073458057
84.0054197131426,58.8010834019227
84.0857223159978,59.217974308482
84.1624815661016,59.6194510084951
84.2355341022174,60.0052211010072
84.3047199928611,60.3749957932449
84.3698830450735,60.7284907745419
84.4308711277873,61.0654271201569
84.4875365077426,61.3855322201803
84.5397361956461,61.688540728066
84.5873323000155,61.9741955226837
84.6301923859175,62.2422486771909
84.6681898355873,62.4924624274705
84.7012042077369,62.7246101324059
84.7291215922002,62.9384772178711
84.7518349564553,63.1338620960225
84.7692444804976,63.3105770513018
84.781257876521,63.4684490845121
84.7877906899077,63.6073207064171
84.7887665781251,63.7270506725459
84.7841175642847,63.8275146512637
84.7737842623377,63.9086058176971
84.7577160711532,63.9702353667698
84.7358713350543,64.0123329394044
84.7082174687646,64.034846956869
84.674731045131,64.0377448592714
84.6353978444464,64.0210132453134
84.5902128646689,63.9846579115886
84.5391802923234,63.9287037909111
84.4823134343719,63.8531947903841
84.4196346118235,63.758193531114
84.3511750163291,63.6437809926422
84.2769745314516,63.510056066253
84.2769745314516,63.510056066253
83.5559350042119,62.937151796171
82.841064024431,62.3867723995458
82.1322144294447,61.8584549751889
81.4292570715529,61.3517748744036
80.732079421836,60.8663422183518
80.040584331278,60.4017988153473
79.3546889273168,59.9578154241782
78.6743236274005,59.5340893181236
77.9994312539729,59.1303421113784
77.3299662376738,58.7463178154183
76.6658938974984,58.3817810976818
76.0071897883054,58.0365157189868
75.3538391074428,57.7103231294854
74.7058361534293,57.403021205818
74.0631838306179,57.114443114541
73.4258931946149,56.8444362889539
72.7939830339531,56.5928615082009
72.1674794841407,56.3595920690213
71.5464156707475,56.1445130418115
70.9308313786625,55.9475206037737
70.3207727450658,55.7685214428949
69.7162919740192,55.607432227339
69.1174470709003,55.4641791355739
68.5243015951875,55.338697443208
67.9369244303578,55.2309311630816
67.3553895698881,55.1408327356801
66.7797759185565,55.0683627673939
66.210167108432,55.0134898145734
65.6466513291107,54.9761902117132
65.0893211719257,54.9564479424549
64.5382734880017,54.9542545524401
63.9936092601778,54.9696091033574
63.4554334889546,55.002518167845
62.9238550927605,55.0529958652088
62.3989868229637,55.1210639382231
61.8809451941902,55.2067518715861
