Var1,Var2
52.9496256588989,73.7390341038081
52.590970300673,73.7329444945665
52.2354032701563,73.7207647094045
51.882953938206,73.7024936136681
51.5336519265393,73.6781295021342
51.1875270959692,73.6476700951134
50.8446095353536,73.6111125332431
50.5049295512769,73.5684533709607
50.1685176584868,73.5196885686472
49.8354045711095,73.4648134834241
49.5056211946669,73.4038228585885
49.1791986189207,73.336710811667
48.8561681115706,73.2634708210651
48.5365611128324,73.184095711287
48.2204092309261,73.0985776366983
47.9077442385024,73.0069080637994
47.5985980700392,72.9090777519745
47.2930028202406,72.8050767326789
46.9909907434713,72.6948942870202
46.6925942542631,72.5785189216895
46.3978459289288,72.4559383431897
46.1067785083238,72.3271394303074
45.8194249017948,72.1921082047662
45.535818192359,72.0508297999984
45.2559916431586,71.9032884279609
44.9799787052383,71.7494673439205
44.7078130266954,71.5893488091226
44.4395284632558,71.4229140512542
44.1751590903332,71.2501432226009
43.9147392166286,71.0710153557907
43.6583033993374,70.8855083170113
43.4058864610293,70.6935987565706
43.1575235082737,70.495262056669
42.9132499520898,70.2904722762327
42.6731015303033,70.0792020926489
42.4371143318988,69.8614227402285
42.2053248234648,69.6371039452105
41.9777698778345,69.4062138571
41.7544868050337,69.1687189761215
41.5355133856566,68.9245840765432
41.3208879067996,68.6737721256136
41.110649200696,68.4162441978232
40.9048366862027,68.1519593841816
40.7034904133069,67.8808746961743
40.5066511108349,67.6029449640285
40.3143602375581,67.3181227288892
40.1266600369141,67.0263581284657
39.9435935955767,66.7275987756713
39.7652049061319,66.4217896297319
39.5915389341431,66.1088728591911
39.5915389341431,66.1088728591911
39.3840043259763,66.3660586551169
39.1784050198899,66.6249148118899
38.9747403024568,66.8854604194573
38.773010515124,67.1477129994372
38.5732170527478,67.411688525733
38.3753623622355,67.677401444882
38.1794499413001,67.9448646961299
37.9854843373328,68.2140897312227
37.7934711464011,68.485086533907
37.6034170123765,68.7578636391282
37.4153296262015,69.0324281519149
37.2292177253008,69.3087857659396
37.0450910931453,69.5869407817407
36.8629605589745,69.8668961245952
36.6828379976864,70.148653362027
36.5047363299013,70.4322127209379
36.3286695222071,70.7175731043471
36.1546525875921,71.0047321077241
35.9827015860749,71.2936860349006
35.8128336255353,71.5844299135469
35.6450668627549,71.8769575101977
